User_ID,Trusted_Device_IDs,Home_Location,Typical_Transaction_Amount,Account_Open_Days_Ago,Lifetime_Transactions_Before_Window
3027,DEV-004959,Austin,123.27,1479,94
3028,DEV-004960,Miami,24.48,867,27
3029,DEV-004961,Houston,111.49,901,70
3030,DEV-004962,San Francisco,71.68,1721,58
3031,DEV-004963,Miami,124.98,1355,102
3032,DEV-004964;DEV-004965,Chicago,59.91,1626,82
3033,DEV-004966;DEV-004967,Chicago,15.62,829,63
3034,DEV-004968;DEV-004969;DEV-004970,New York,14.7,464,22
3035,DEV-004971,Austin,204.76,1902,116
3036,DEV-004972;DEV-004973,San Francisco,93.86,252,16
3037,DEV-004974,New York,97.3,1007,44
3038,DEV-004975;DEV-004976,Los Angeles,34.52,277,13
3039,DEV-004977,New York,142.22,561,18
3040,DEV-004978;DEV-004979,Los Angeles,12.54,1653,75
3041,DEV-004980;DEV-004981;DEV-004982,Miami,13.62,1505,113
3042,DEV-004983;DEV-004984;DEV-004985,Austin,42.95,1014,30
3043,DEV-004986,Miami,31.65,1406,44
3044,DEV-004987,Austin,108.49,772,21
3045,DEV-004988;DEV-004989,Chicago,27.02,745,40
3046,DEV-004990,Los Angeles,58.95,1915,97
3047,DEV-004991,Austin,89.23,75,2
3048,DEV-004992;DEV-004993,Los Angeles,24.48,401,22
3049,DEV-004994;DEV-004995,Boston,65.78,1197,95
3050,DEV-004996,Houston,40.06,1282,33
3051,DEV-004997,New York,229.96,1936,51
3052,DEV-004998;DEV-004999;DEV-005000,New York,207.54,379,16
3053,DEV-005001;DEV-005002;DEV-005003,San Francisco,113.62,1810,140
3054,DEV-005004,Miami,176.53,1423,32
3055,DEV-005005,Chicago,42.76,1396,105
3056,DEV-005006;DEV-005007;DEV-005008,Chicago,46.77,239,13
3057,DEV-005009,San Francisco,63.58,91,4
3058,DEV-005010,San Francisco,213.16,507,27
3059,DEV-005011,Austin,132.12,587,31
3060,DEV-005012,Boston,22.82,1170,41
3061,DEV-005013,Chicago,80.31,30,2
3062,DEV-005014;DEV-005015,Seattle,66.69,1260,28
3063,DEV-005016,Seattle,105.09,1416,28
3064,DEV-005017,Austin,14.16,1374,67
3065,DEV-005018,Los Angeles,19.09,1813,128
3066,DEV-005019;DEV-005020,New York,58.74,1882,98
3067,DEV-005021;DEV-005022;DEV-005023,Austin,27.93,1702,81
3068,DEV-005024,Houston,41.12,1691,123
3069,DEV-005025,Houston,132.96,1025,23
3070,DEV-005026;DEV-005027,Chicago,84.46,562,22
3071,DEV-005028;DEV-005029,Seattle,15.36,1414,60
3072,DEV-005030;DEV-005031;DEV-005032,Los Angeles,18.56,1967,139
3073,DEV-005033,Houston,119.84,1319,66
3074,DEV-005034,Austin,21.9,376,23
3075,DEV-005035;DEV-005036;DEV-005037,Houston,26.07,381,13
3076,DEV-005038,Los Angeles,17.31,1887,83
3077,DEV-005039;DEV-005040;DEV-005041,Austin,103.14,1598,88
3078,DEV-005042;DEV-005043,Austin,213.4,1316,92
3079,DEV-005044;DEV-005045,Boston,89.04,454,26
3080,DEV-005046,New York,217.37,1586,117
3081,DEV-005047;DEV-005048,Houston,43.55,994,37
3082,DEV-005049,Miami,21.64,334,13
3083,DEV-005050;DEV-005051,Seattle,14.29,1037,58
3084,DEV-005052,Houston,189.55,1521,77
3085,DEV-005053,Boston,76.87,49,2
3086,DEV-005054;DEV-005055,New York,118.37,1348,38
3087,DEV-005056;DEV-005057,Los Angeles,27.27,592,23
3088,DEV-005058;DEV-005059;DEV-005060,Miami,75.58,1070,32
3089,DEV-005061,Seattle,81.46,1674,53
3090,DEV-005062,Miami,14.33,375,10
3091,DEV-005063,Austin,204.99,1501,110
3092,DEV-005064,Boston,36.02,170,12
3093,DEV-005065,Seattle,42.74,477,25
3094,DEV-005066,San Francisco,15.72,816,60
3095,DEV-005067;DEV-005068;DEV-005069,Houston,69.04,1333,68
3096,DEV-005070,Houston,133.72,362,10
3097,DEV-005071;DEV-005072,Austin,125.37,984,77
3098,DEV-005073;DEV-005074;DEV-005075,Miami,154.01,535,22
3099,DEV-005076;DEV-005077,San Francisco,17.42,235,6
3100,DEV-005078,Houston,82.81,1819,68
3101,DEV-005079,Houston,190.02,870,23
3102,DEV-005080;DEV-005081,Houston,32.04,1034,71
3103,DEV-005082;DEV-005083;DEV-005084,Houston,57.17,824,23
3104,DEV-005085;DEV-005086;DEV-005087,San Francisco,18.3,946,51
3105,DEV-005088;DEV-005089,Seattle,47.84,336,12
3106,DEV-005090;DEV-005091,New York,182.61,724,56
3107,DEV-005092;DEV-005093,Austin,54.62,458,36
3108,DEV-005094,Chicago,14.88,1925,100
3109,DEV-005095;DEV-005096,Boston,77.9,1771,104
3110,DEV-005097;DEV-005098,Seattle,112.47,1328,47
3111,DEV-005099;DEV-005100;DEV-005101,Seattle,146.38,1819,70
3112,DEV-005102,Miami,20.81,1647,72
3113,DEV-005103;DEV-005104,Miami,17.4,116,4
3114,DEV-005105;DEV-005106;DEV-005107,New York,31.17,1106,35
3115,DEV-005108;DEV-005109;DEV-005110,Seattle,36.33,832,27
3116,DEV-005111,Seattle,12.9,613,30
3117,DEV-005112;DEV-005113,Boston,153.32,1696,128
3118,DEV-005114,Houston,123.06,1162,68
3119,DEV-005115,Chicago,73.93,149,4
3120,DEV-005116,Los Angeles,220.94,1726,83
3121,DEV-005117;DEV-005118,Boston,17.84,206,5
3122,DEV-005119,Chicago,56.41,1146,74
3123,DEV-005120;DEV-005121,Miami,47.01,1246,54
3124,DEV-005122,Los Angeles,109.39,563,13
3125,DEV-005123;DEV-005124;DEV-005125,San Francisco,27.1,771,58
3126,DEV-005126,Boston,21.84,135,4
3127,DEV-005127;DEV-005128;DEV-005129,Austin,107.25,787,35
3128,DEV-005130;DEV-005131;DEV-005132,New York,34.21,650,43
3129,DEV-005133,Los Angeles,28.03,641,42
3130,DEV-005134;DEV-005135,Miami,13.23,995,47
3131,DEV-005136,Austin,195.99,1750,61
3132,DEV-005137;DEV-005138,Austin,20.63,323,8
3133,DEV-005139;DEV-005140;DEV-005141,San Francisco,22.98,76,3
3134,DEV-005142,Austin,195.09,531,21
3135,DEV-005143;DEV-005144;DEV-005145,Austin,12.35,1653,114
3136,DEV-005146,Austin,56.28,421,20
3137,DEV-005147,New York,13.0,1068,36
3138,DEV-005148;DEV-005149,Chicago,98.56,564,41
3139,DEV-005150;DEV-005151,Miami,15.23,1734,96
3140,DEV-005152;DEV-005153,Miami,14.22,1035,64
3141,DEV-005154,Chicago,22.33,1203,35
3142,DEV-005155;DEV-005156;DEV-005157,Houston,18.87,344,19
3143,DEV-005158;DEV-005159,Los Angeles,24.49,150,9
3144,DEV-005160,New York,176.22,1149,83
3145,DEV-005161,Austin,17.49,933,44
3146,DEV-005162,Seattle,74.24,1807,76
3147,DEV-005163,Boston,76.68,1404,71
3148,DEV-005164,Los Angeles,101.78,1620,130
3149,DEV-005165,Boston,36.91,1278,87
3150,DEV-005166,Los Angeles,72.37,1316,74
3151,DEV-005167;DEV-005168,San Francisco,12.45,1419,81
3152,DEV-005169,Austin,17.5,1083,60
3153,DEV-005170,Miami,42.77,1414,41
3154,DEV-005171,Chicago,136.1,1629,117
3155,DEV-005172,San Francisco,72.62,918,73
3156,DEV-005173;DEV-005174,Boston,20.29,1233,87
3157,DEV-005175;DEV-005176,Miami,35.51,1664,39
3158,DEV-005177;DEV-005178,Houston,36.83,495,39
3159,DEV-005179;DEV-005180,Los Angeles,159.12,1811,62
3160,DEV-005181;DEV-005182;DEV-005183,New York,15.59,1035,81
3161,DEV-005184,Boston,50.06,1105,51
3162,DEV-005185,Boston,20.76,868,32
3163,DEV-005186,Boston,26.06,1639,41
3164,DEV-005187;DEV-005188,Austin,19.45,841,23
3165,DEV-005189;DEV-005190,Miami,68.38,1364,80
3166,DEV-005191,Miami,148.39,166,9
3167,DEV-005192;DEV-005193,New York,201.33,74,3
3168,DEV-005194;DEV-005195;DEV-005196,San Francisco,14.85,515,20
3169,DEV-005197;DEV-005198,San Francisco,54.38,100,7
3170,DEV-005199,Houston,70.54,1823,116
3171,DEV-005200;DEV-005201,Chicago,111.44,1306,27
3172,DEV-005202;DEV-005203;DEV-005204,Austin,66.72,1372,69
3173,DEV-005205;DEV-005206,Houston,93.42,1618,72
3174,DEV-005207;DEV-005208,Austin,35.35,1979,140
3175,DEV-005209,Boston,104.97,1459,113
3176,DEV-005210,Seattle,32.06,552,12
3177,DEV-005211,Miami,82.73,980,45
3178,DEV-005212;DEV-005213,San Francisco,119.38,71,2
3179,DEV-005214;DEV-005215,Austin,82.74,1994,118
3180,DEV-005216,San Francisco,49.82,72,2
3181,DEV-005217;DEV-005218,Miami,34.09,298,13
3182,DEV-005219,Austin,29.69,421,21
3183,DEV-005220;DEV-005221,Houston,169.17,644,39
3184,DEV-005222;DEV-005223,New York,73.33,1649,61
3185,DEV-005224,Los Angeles,36.33,340,10
3186,DEV-005225;DEV-005226,Los Angeles,80.6,741,17
3187,DEV-005227,Chicago,16.49,946,34
3188,DEV-005228,Austin,141.06,921,28
3189,DEV-005229,Boston,55.5,1184,63
3190,DEV-005230,Boston,16.6,1205,77
3191,DEV-005231;DEV-005232,New York,21.11,1960,126
3192,DEV-005233;DEV-005234;DEV-005235,Houston,20.33,1547,51
3193,DEV-005236;DEV-005237,Seattle,154.67,1437,56
3194,DEV-005238,Austin,58.59,500,10
3195,DEV-005239;DEV-005240,Houston,18.46,834,42
3196,DEV-005241;DEV-005242,Houston,24.77,551,30
3197,DEV-005243;DEV-005244,Boston,82.62,155,7
3198,DEV-005245,San Francisco,27.37,1238,68
3199,DEV-005246,Houston,173.88,770,38
3200,DEV-005247;DEV-005248,Miami,27.32,274,7
3201,DEV-005249,Boston,45.11,188,7
3202,DEV-005250,Boston,205.62,1785,110
3203,DEV-005251,Boston,99.62,1818,57
3204,DEV-005252,San Francisco,95.01,394,21
3205,DEV-005253,New York,179.05,964,38
3206,DEV-005254,Chicago,79.65,1324,59
3207,DEV-005255,Austin,142.29,442,33
3208,DEV-005256,Austin,58.86,261,17
3209,DEV-005257;DEV-005258,San Francisco,74.08,1598,36
3210,DEV-005259;DEV-005260;DEV-005261,Houston,26.37,982,42
3211,DEV-005262;DEV-005263,Los Angeles,13.4,34,3
3212,DEV-005264;DEV-005265,Los Angeles,12.25,403,19
3213,DEV-005266,Miami,151.63,217,13
3214,DEV-005267;DEV-005268;DEV-005269,Boston,119.84,878,22
3215,DEV-005270,Seattle,19.59,597,13
3216,DEV-005271;DEV-005272;DEV-005273,Miami,48.37,1299,66
3217,DEV-005274;DEV-005275;DEV-005276,Austin,179.21,1884,112
3218,DEV-005277;DEV-005278,Miami,136.47,850,48
3219,DEV-005279,Los Angeles,16.71,199,4
3220,DEV-005280;DEV-005281,Seattle,66.38,1238,90
3221,DEV-005282,Boston,22.92,640,34
3222,DEV-005283,San Francisco,188.66,148,3
3223,DEV-005284;DEV-005285;DEV-005286,Seattle,33.21,421,16
3224,DEV-005287,Chicago,52.16,726,24
3225,DEV-005288;DEV-005289;DEV-005290,Miami,45.48,1205,38
3226,DEV-005291;DEV-005292,Houston,179.43,1330,65
3227,DEV-005293;DEV-005294,San Francisco,120.28,1507,42
3228,DEV-005295;DEV-005296;DEV-005297,Boston,22.42,220,10
3229,DEV-005298,Houston,85.23,1223,61
3230,DEV-005299,Miami,193.75,203,8
3231,DEV-005300;DEV-005301,Los Angeles,47.37,1544,103
3232,DEV-005302;DEV-005303;DEV-005304,Seattle,133.49,1619,128
3233,DEV-005305;DEV-005306;DEV-005307,Houston,24.28,1186,77
3234,DEV-005308;DEV-005309;DEV-005310,Miami,189.2,1952,62
3235,DEV-005311,Los Angeles,52.49,1737,105
3236,DEV-005312;DEV-005313,Chicago,12.29,1393,110
3237,DEV-005314,Los Angeles,97.71,1368,76
3238,DEV-005315;DEV-005316,New York,17.93,536,37
3239,DEV-005317,Los Angeles,93.96,1808,84
3240,DEV-005318,Seattle,178.0,327,26
3241,DEV-005319;DEV-005320;DEV-005321,Houston,60.25,151,7
3242,DEV-005322,Austin,28.28,522,30
3243,DEV-005323;DEV-005324,Houston,169.77,812,49
3244,DEV-005325,Los Angeles,33.51,303,11
3245,DEV-005326;DEV-005327;DEV-005328,Boston,33.36,182,9
3246,DEV-005329,Boston,102.92,1575,92
3247,DEV-005330;DEV-005331;DEV-005332,Miami,28.66,1978,62
3248,DEV-005333,Boston,28.52,1039,27
3249,DEV-005334;DEV-005335,Boston,174.73,168,4
3250,DEV-005336;DEV-005337,New York,40.41,700,45
3251,DEV-005338,Houston,69.71,1695,51
3252,DEV-005339;DEV-005340,Miami,190.25,132,7
3253,DEV-005341,New York,55.95,1666,55
3254,DEV-005342;DEV-005343;DEV-005344,San Francisco,19.34,1392,43
3255,DEV-005345;DEV-005346;DEV-005347,Los Angeles,59.83,1794,115
3256,DEV-005348;DEV-005349;DEV-005350,San Francisco,197.54,357,9
3257,DEV-005351,Seattle,16.67,1148,82
3258,DEV-005352;DEV-005353;DEV-005354,Boston,23.25,1528,47
3259,DEV-005355;DEV-005356,Seattle,24.78,1105,72
3260,DEV-005357,San Francisco,26.56,374,21
3261,DEV-005358;DEV-005359,Chicago,214.57,561,23
3262,DEV-005360,Chicago,34.51,1832,128
3263,DEV-005361,New York,34.52,119,7
3264,DEV-005362;DEV-005363,Seattle,118.65,685,52
3265,DEV-005364;DEV-005365,Los Angeles,98.79,608,45
3266,DEV-005366,Boston,120.04,458,14
3267,DEV-005367;DEV-005368;DEV-005369,New York,131.87,345,14
3268,DEV-005370;DEV-005371,New York,70.23,1468,61
3269,DEV-005372;DEV-005373,Austin,91.1,1691,124
3270,DEV-005374,Miami,53.58,423,12
3271,DEV-005375,New York,76.66,1455,53
3272,DEV-005376,Miami,171.32,1480,49
3273,DEV-005377,Los Angeles,23.44,1278,40
3274,DEV-005378;DEV-005379,San Francisco,34.33,152,12
3275,DEV-005380,Chicago,207.11,1083,85
3276,DEV-005381,Seattle,135.6,1342,36
3277,DEV-005382;DEV-005383,Miami,148.65,80,3
3278,DEV-005384,San Francisco,125.73,1856,40
3279,DEV-005385,Miami,15.65,1152,63
3280,DEV-005386;DEV-005387,Los Angeles,161.06,1448,86
3281,DEV-005388,Boston,22.84,1484,54
3282,DEV-005389,Seattle,30.05,1537,36
3283,DEV-005390,Los Angeles,35.65,1137,70
3284,DEV-005391;DEV-005392,San Francisco,21.51,199,9
3285,DEV-005393,Seattle,89.95,974,29
3286,DEV-005394,Miami,17.81,1939,128
3287,DEV-005395,Austin,21.69,468,21
3288,DEV-005396;DEV-005397,Seattle,22.93,530,22
3289,DEV-005398;DEV-005399;DEV-005400,Miami,26.7,1541,118
3290,DEV-005401,Chicago,19.85,980,32
3291,DEV-005402,Los Angeles,24.01,795,19
3292,DEV-005403,Los Angeles,40.8,1688,134
3293,DEV-005404;DEV-005405,Houston,29.41,621,36
3294,DEV-005406;DEV-005407;DEV-005408,Chicago,131.48,770,35
3295,DEV-005409,San Francisco,15.06,1850,124
3296,DEV-005410,New York,48.14,614,15
3297,DEV-005411,San Francisco,33.25,619,46
3298,DEV-005412,San Francisco,20.15,42,3
3299,DEV-005413,Chicago,37.15,647,29
3300,DEV-005414;DEV-005415,Austin,43.18,940,34
3301,DEV-005416;DEV-005417;DEV-005418,Miami,205.66,683,30
3302,DEV-005419;DEV-005420,Houston,104.94,1655,82
3303,DEV-005421,Houston,35.65,1592,36
3304,DEV-005422;DEV-005423,Austin,66.66,1095,54
3305,DEV-005424;DEV-005425,Boston,124.46,229,14
3306,DEV-005426,New York,225.36,213,7
3307,DEV-005427,San Francisco,61.14,1812,37
3308,DEV-005428,New York,101.31,841,26
3309,DEV-005429,Seattle,49.79,102,6
3310,DEV-005430,San Francisco,27.13,1667,133
3311,DEV-005431;DEV-005432,Seattle,24.35,388,28
3312,DEV-005433,Los Angeles,128.24,1925,106
3313,DEV-005434;DEV-005435,New York,92.16,1204,36
3314,DEV-005436,Seattle,37.85,1673,48
3315,DEV-005437;DEV-005438,San Francisco,14.44,1892,128
3316,DEV-005439;DEV-005440,Seattle,123.5,1594,122
3317,DEV-005441;DEV-005442,Los Angeles,46.15,255,13
3318,DEV-005443,Chicago,61.29,257,11
3319,DEV-005444;DEV-005445,Los Angeles,191.23,1245,60
3320,DEV-005446,Austin,16.83,862,66
3321,DEV-005447;DEV-005448,Los Angeles,84.16,1925,54
3322,DEV-005449;DEV-005450;DEV-005451,New York,15.99,987,51
3323,DEV-005452;DEV-005453,Austin,32.94,1057,41
3324,DEV-005454;DEV-005455,Miami,122.46,957,72
3325,DEV-005456;DEV-005457;DEV-005458,San Francisco,208.02,1476,32
3326,DEV-005459;DEV-005460;DEV-005461,San Francisco,14.5,1327,100
3327,DEV-005462;DEV-005463;DEV-005464,Austin,56.91,973,41
3328,DEV-005465,Miami,114.94,350,11
3329,DEV-005466;DEV-005467,Houston,17.24,1632,34
3330,DEV-005468,Seattle,62.06,528,37
3331,DEV-005469;DEV-005470,New York,26.89,1447,89
3332,DEV-005471;DEV-005472;DEV-005473,Los Angeles,237.13,1324,96
3333,DEV-005474,New York,158.2,245,8
3334,DEV-005475;DEV-005476,San Francisco,20.67,372,20
3335,DEV-005477,New York,37.44,1720,40
3336,DEV-005478,Austin,21.47,241,16
3337,DEV-005479,New York,46.95,1474,44
3338,DEV-005480;DEV-005481,Chicago,16.22,575,33
3339,DEV-005482,Chicago,201.53,603,16
3340,DEV-005483,Chicago,18.84,1998,82
3341,DEV-005484,Austin,202.64,1067,80
3342,DEV-005485,Houston,53.18,1973,57
3343,DEV-005486;DEV-005487,New York,130.43,201,14
3344,DEV-005488,Austin,49.97,1799,45
3345,DEV-005489,Los Angeles,75.31,789,19
3346,DEV-005490;DEV-005491,Seattle,23.1,119,6
3347,DEV-005492;DEV-005493,Seattle,94.86,1852,128
3348,DEV-005494,Austin,141.24,1465,82
3349,DEV-005495,Houston,24.96,1188,48
3350,DEV-005496,San Francisco,13.3,130,6
3351,DEV-005497;DEV-005498,Houston,87.36,1672,71
3352,DEV-005499;DEV-005500,Seattle,26.63,1643,102
3353,DEV-005501,Miami,229.1,493,20
3354,DEV-005502;DEV-005503,San Francisco,72.26,1735,44
3355,DEV-005504,Miami,44.18,583,42
3356,DEV-005505;DEV-005506,Austin,22.61,79,4
3357,DEV-005507,Los Angeles,39.94,230,9
3358,DEV-005508,Los Angeles,27.1,747,21
3359,DEV-005509,Seattle,29.17,1345,99
3360,DEV-005510;DEV-005511,Miami,23.48,1692,90
3361,DEV-005512;DEV-005513,Miami,73.3,53,2
3362,DEV-005514,Los Angeles,82.98,1243,37
3363,DEV-005515;DEV-005516,Chicago,38.45,209,10
3364,DEV-005517;DEV-005518;DEV-005519,Houston,47.94,658,24
3365,DEV-005520;DEV-005521;DEV-005522,Austin,237.91,1511,32
3366,DEV-005523,Seattle,36.72,1014,36
3367,DEV-005524;DEV-005525,New York,234.13,1398,89
3368,DEV-005526,Chicago,63.87,384,11
3369,DEV-005527;DEV-005528,Boston,41.58,1273,97
3370,DEV-005529;DEV-005530,Chicago,124.36,570,34
3371,DEV-005531;DEV-005532;DEV-005533,Houston,49.67,1355,71
3372,DEV-005534;DEV-005535,Boston,61.67,936,41
3373,DEV-005536;DEV-005537,Houston,123.83,499,27
3374,DEV-005538,Chicago,112.44,804,18
3375,DEV-005539,San Francisco,46.24,949,41
3376,DEV-005540;DEV-005541;DEV-005542,San Francisco,28.8,621,15
3377,DEV-005543,Boston,73.19,886,35
3378,DEV-005544,Houston,43.45,1172,56
3379,DEV-005545;DEV-005546,Austin,113.21,1562,115
3380,DEV-005547;DEV-005548;DEV-005549,Houston,183.88,743,20
3381,DEV-005550,Houston,121.14,1300,53
3382,DEV-005551;DEV-005552,San Francisco,77.21,1580,108
3383,DEV-005553,San Francisco,33.12,531,35
3384,DEV-005554;DEV-005555,New York,24.17,718,27
3385,DEV-005556;DEV-005557;DEV-005558,Los Angeles,105.13,1329,104
3386,DEV-005559;DEV-005560;DEV-005561,New York,23.33,1959,136
3387,DEV-005562,San Francisco,77.04,917,43
3388,DEV-005563;DEV-005564,Boston,125.78,1321,53
3389,DEV-005565,Seattle,23.01,83,3
3390,DEV-005566;DEV-005567,San Francisco,12.5,672,29
3391,DEV-005568,Houston,61.69,1622,118
3392,DEV-005569;DEV-005570,Houston,153.63,1854,75
3393,DEV-005571,Chicago,189.48,1215,62
3394,DEV-005572;DEV-005573;DEV-005574,Chicago,35.17,1905,152
3395,DEV-005575,New York,30.31,1936,46
3396,DEV-005576,Austin,116.49,1956,113
3397,DEV-005577;DEV-005578,Seattle,204.43,856,30
3398,DEV-005579,Houston,195.0,308,18
3399,DEV-005580;DEV-005581;DEV-005582,Austin,166.54,1580,100
3400,DEV-005583;DEV-005584,Seattle,21.58,437,17
3401,DEV-005585;DEV-005586;DEV-005587,Houston,133.97,1995,104
3402,DEV-005588,Los Angeles,79.26,1372,108
3403,DEV-005589;DEV-005590,Los Angeles,24.33,213,15
3404,DEV-005591,New York,194.79,290,22
3405,DEV-005592;DEV-005593;DEV-005594,Seattle,163.06,562,42
3406,DEV-005595,Chicago,43.26,1921,113
3407,DEV-005596,San Francisco,151.59,234,10
3408,DEV-005597;DEV-005598,Miami,56.25,891,58
3409,DEV-005599;DEV-005600;DEV-005601,Houston,87.9,1308,68
3410,DEV-005602;DEV-005603,Chicago,32.16,385,29
3411,DEV-005604,Boston,177.28,80,3
3412,DEV-005605,Boston,207.97,1393,62
3413,DEV-005606,Austin,72.15,713,44
3414,DEV-005607;DEV-005608;DEV-005609,New York,33.74,1184,64
3415,DEV-005610,Chicago,83.43,1540,49
3416,DEV-005611;DEV-005612,Chicago,141.75,1828,146
3417,DEV-005613;DEV-005614,Seattle,238.29,161,9
3418,DEV-005615,Houston,71.59,1602,58
3419,DEV-005616;DEV-005617;DEV-005618,San Francisco,178.03,797,63
3420,DEV-005619,Chicago,92.59,453,35
3421,DEV-005620;DEV-005621;DEV-005622,Houston,39.88,1117,32
3422,DEV-005623,Boston,65.77,867,49
3423,DEV-005624,Los Angeles,63.99,352,23
3424,DEV-005625,Chicago,127.69,938,55
3425,DEV-005626,Miami,93.63,217,15
3426,DEV-005627;DEV-005628,Miami,123.55,1303,60
3427,DEV-005629,Chicago,44.7,1493,67
3428,DEV-005630;DEV-005631,Austin,20.55,1130,29
3429,DEV-005632;DEV-005633,New York,15.16,1067,57
3430,DEV-005634,Boston,83.07,1800,130
3431,DEV-005635,Chicago,19.11,268,6
3432,DEV-005636;DEV-005637,Los Angeles,192.39,1355,30
3433,DEV-005638;DEV-005639;DEV-005640,Boston,18.63,1052,66
3434,DEV-005641,San Francisco,41.23,96,3
3435,DEV-005642,New York,18.51,1120,62
3436,DEV-005643,Houston,40.03,506,36
3437,DEV-005644;DEV-005645;DEV-005646,San Francisco,147.44,711,42
3438,DEV-005647,San Francisco,13.73,66,1
3439,DEV-005648;DEV-005649;DEV-005650,New York,74.3,1397,106
3440,DEV-005651;DEV-005652,New York,123.41,540,13
3441,DEV-005653,Los Angeles,217.47,73,4
3442,DEV-005654;DEV-005655,Boston,196.17,965,52
3443,DEV-005656;DEV-005657;DEV-005658,San Francisco,29.48,1786,95
3444,DEV-005659,San Francisco,137.47,678,35
3445,DEV-005660;DEV-005661;DEV-005662,Boston,36.29,1802,51
3446,DEV-005663;DEV-005664;DEV-005665,Miami,18.73,68,3
3447,DEV-005666,Chicago,109.05,1341,57
3448,DEV-005667;DEV-005668,Los Angeles,60.81,288,20
3449,DEV-005669;DEV-005670,Austin,57.88,959,48
3450,DEV-005671,New York,12.71,1740,89
3451,DEV-005672;DEV-005673;DEV-005674,Seattle,156.76,827,19
3452,DEV-005675;DEV-005676,Chicago,37.3,754,49
3453,DEV-005677;DEV-005678,Seattle,74.1,1860,63
3454,DEV-005679,Miami,32.84,1728,87
3455,DEV-005680,San Francisco,131.54,220,6
3456,DEV-005681;DEV-005682;DEV-005683,San Francisco,103.53,1444,86
3457,DEV-005684,New York,17.18,824,66
3458,DEV-005685,Miami,188.12,138,8
3459,DEV-005686;DEV-005687,Los Angeles,24.03,926,27
3460,DEV-005688,Austin,131.12,934,32
3461,DEV-005689,Chicago,49.21,1373,69
3462,DEV-005690,Houston,52.5,793,56
3463,DEV-005691,Boston,69.8,1038,68
3464,DEV-005692;DEV-005693,Seattle,221.16,1237,90
3465,DEV-005694,Boston,92.91,576,31
3466,DEV-005695;DEV-005696,Austin,128.43,551,36
3467,DEV-005697,New York,213.26,31,2
3468,DEV-005698;DEV-005699;DEV-005700,Seattle,181.48,367,24
3469,DEV-005701,Boston,210.09,399,21
3470,DEV-005702;DEV-005703,Los Angeles,202.63,206,16
3471,DEV-005704;DEV-005705;DEV-005706,Houston,12.63,1111,31
3472,DEV-005707,Los Angeles,47.08,331,15
3473,DEV-005708,Boston,112.33,1724,120
3474,DEV-005709,Chicago,38.16,802,32
3475,DEV-005710;DEV-005711;DEV-005712,Houston,73.16,918,46
3476,DEV-005713;DEV-005714;DEV-005715,Seattle,13.16,1602,100
3477,DEV-005716,Chicago,29.71,1887,106
3478,DEV-005717,Miami,23.99,923,45
3479,DEV-005718,Austin,31.7,1101,34
3480,DEV-005719,Houston,24.68,1796,69
3481,DEV-005720;DEV-005721,Los Angeles,25.65,1705,136
3482,DEV-005722;DEV-005723,Boston,34.19,1532,95
3483,DEV-005724;DEV-005725,Chicago,48.1,1308,62
3484,DEV-005726;DEV-005727,San Francisco,13.28,1522,105
3485,DEV-005728;DEV-005729,Los Angeles,30.87,1067,80
3486,DEV-005730;DEV-005731,Los Angeles,15.2,568,17
3487,DEV-005732,Miami,112.42,1133,56
3488,DEV-005733;DEV-005734,San Francisco,44.73,1426,80
3489,DEV-005735;DEV-005736,Boston,219.02,700,48
3490,DEV-005737;DEV-005738,Austin,28.33,1105,48
3491,DEV-005739,Miami,24.22,931,57
3492,DEV-005740,Houston,19.64,1450,55
3493,DEV-005741;DEV-005742,San Francisco,22.39,1876,106
3494,DEV-005743,San Francisco,12.43,621,47
3495,DEV-005744,New York,119.09,1310,55
3496,DEV-005745;DEV-005746,Miami,62.31,172,8
3497,DEV-005747,Houston,14.37,378,17
3498,DEV-005748,Austin,80.28,809,39
3499,DEV-005749;DEV-005750,Los Angeles,167.41,389,27
3500,DEV-005751;DEV-005752,Los Angeles,28.02,1189,34
3501,DEV-005753,San Francisco,209.95,1024,47
3502,DEV-005754;DEV-005755,Austin,229.75,1597,65
3503,DEV-005756;DEV-005757,Austin,87.99,1780,71
3504,DEV-005758,Miami,35.67,165,6
3505,DEV-005759,Austin,47.78,1898,79
3506,DEV-005760;DEV-005761,Boston,14.28,1233,62
3507,DEV-005762;DEV-005763,San Francisco,38.6,163,6
3508,DEV-005764;DEV-005765;DEV-005766,Boston,97.48,146,8
3509,DEV-005767,Austin,48.32,1247,97
3510,DEV-005768,Boston,53.35,498,15
3511,DEV-005769;DEV-005770;DEV-005771,New York,40.32,1139,62
3512,DEV-005772,Seattle,17.29,1753,60
3513,DEV-005773;DEV-005774;DEV-005775,Boston,71.05,1816,107
3514,DEV-005776,Houston,173.05,773,62
3515,DEV-005777;DEV-005778;DEV-005779,Chicago,183.64,539,12
3516,DEV-005780;DEV-005781;DEV-005782,Houston,171.01,1391,71
3517,DEV-005783,Los Angeles,12.33,1927,83
3518,DEV-005784;DEV-005785;DEV-005786,Miami,97.65,1659,70
3519,DEV-005787,Miami,12.28,1143,37
3520,DEV-005788;DEV-005789;DEV-005790,Boston,50.16,503,30
3521,DEV-005791;DEV-005792,Austin,14.61,1180,27
3522,DEV-005793;DEV-005794,Austin,138.08,1052,28
3523,DEV-005795;DEV-005796,Chicago,141.17,242,12
