Device_ID,Is_Jailbroken,Device_Threat_Rating
DEV-006428,False,Low
DEV-006429,False,Medium
DEV-006430,False,Low
DEV-006431,False,Low
DEV-006432,False,Low
DEV-006433,False,Low
DEV-006434,False,Low
DEV-006435,False,Low
DEV-006436,False,Low
DEV-006437,False,Low
DEV-006438,False,Low
DEV-006439,False,Low
DEV-006440,False,Medium
DEV-006441,False,Low
DEV-006442,False,Low
DEV-006443,False,Low
DEV-006444,False,Low
DEV-006445,False,Low
DEV-006446,False,Low
DEV-006447,False,Low
DEV-006448,False,Low
DEV-006449,False,Low
DEV-006450,False,Low
DEV-006451,True,Medium
DEV-006452,False,Low
DEV-006453,False,Low
DEV-006454,False,Low
DEV-006455,False,Low
DEV-006456,False,Low
DEV-006457,False,Low
DEV-006458,False,Low
DEV-006459,False,Low
DEV-006460,True,High
DEV-006461,False,Low
DEV-006462,False,Low
DEV-006463,False,Low
DEV-006464,False,Low
DEV-006465,False,Low
DEV-006466,False,Low
DEV-006467,False,Low
DEV-006468,False,Low
DEV-006469,False,Low
DEV-006470,False,Low
DEV-006471,True,High
DEV-006472,False,Low
DEV-006473,True,Medium
DEV-006474,False,Low
DEV-006475,False,Low
DEV-006476,False,Low
DEV-006477,False,Low
DEV-006478,False,Low
DEV-006479,False,Low
DEV-006480,False,Low
DEV-006481,False,Low
DEV-006482,False,Medium
DEV-006483,False,Low
DEV-006484,False,Low
DEV-006485,False,Low
DEV-006486,False,Low
DEV-006487,False,Low
DEV-006488,False,Low
DEV-006489,False,Low
DEV-006490,False,Low
DEV-006491,False,Low
DEV-006492,False,Medium
DEV-006493,False,Low
DEV-006494,False,Low
DEV-006495,False,Low
DEV-006496,False,Low
DEV-006497,False,Low
DEV-006498,False,Low
DEV-006499,False,Low
DEV-006500,False,Low
DEV-006501,False,Low
DEV-006502,False,Low
DEV-006503,False,Low
DEV-006504,False,Low
DEV-006505,False,Low
DEV-006506,False,Medium
DEV-006507,False,Low
DEV-006508,False,Low
DEV-006509,False,Low
DEV-006510,False,Medium
DEV-006511,False,Low
DEV-006512,False,Low
DEV-006513,False,Low
DEV-006514,False,Low
DEV-006515,False,Low
DEV-006516,False,Low
DEV-006517,False,Low
DEV-006518,False,Medium
DEV-006519,False,Medium
DEV-006520,False,Low
DEV-006521,False,Low
DEV-006522,False,Low
DEV-006523,False,Low
DEV-006524,False,Low
DEV-006525,False,Low
DEV-006526,False,Low
DEV-006527,False,Low
DEV-006528,False,Low
DEV-006529,False,Low
DEV-006530,False,Low
DEV-006531,False,Low
DEV-006532,False,Low
DEV-006533,False,Low
DEV-006534,False,Low
DEV-006535,False,Low
DEV-006536,False,Low
DEV-006537,False,Low
DEV-006538,False,Low
DEV-006539,True,High
DEV-006540,False,Medium
DEV-006541,False,Medium
DEV-006542,False,Low
DEV-006543,False,Low
DEV-006544,False,Low
DEV-006545,False,Low
DEV-006546,False,Low
DEV-006547,False,Low
DEV-006548,False,Low
DEV-006549,False,Low
DEV-006550,False,Low
DEV-006551,False,Low
DEV-006552,False,Low
DEV-006553,False,Low
DEV-006554,False,Low
DEV-006555,False,Low
DEV-006556,False,Low
DEV-006557,False,Low
DEV-006558,False,Low
DEV-006559,False,Low
DEV-006560,False,Low
DEV-006561,False,Low
DEV-006562,True,High
DEV-006563,False,Low
DEV-006564,False,Low
DEV-006565,False,Low
DEV-006566,False,Low
DEV-006567,False,Low
DEV-006568,False,Low
DEV-006569,False,Low
DEV-006570,False,Low
DEV-006571,False,Low
DEV-006572,False,Low
DEV-006573,False,Low
DEV-006574,False,Low
DEV-006575,False,Low
DEV-006576,True,Medium
DEV-006577,False,Low
DEV-006578,False,Low
DEV-006579,False,Medium
DEV-006580,False,Low
DEV-006581,False,Low
DEV-006582,False,Low
DEV-006583,False,Low
DEV-006584,False,Low
DEV-006585,False,Low
DEV-006586,False,Low
DEV-006587,False,Low
DEV-006588,False,Low
DEV-006589,False,Low
DEV-006590,False,Low
DEV-006591,False,Low
DEV-006592,False,Low
DEV-006593,False,Low
DEV-006594,False,Low
DEV-006595,False,Low
DEV-006596,False,Low
DEV-006597,False,Low
DEV-006598,False,Low
DEV-006599,False,Low
DEV-006600,True,High
DEV-006601,True,Medium
DEV-006602,True,High
DEV-006603,True,Medium
DEV-006604,True,Medium
DEV-006605,False,Low
DEV-006606,True,Medium
DEV-006607,True,High
DEV-006608,True,Medium
DEV-006609,False,Low
DEV-006610,True,High
DEV-006611,True,High
DEV-006612,False,Low
DEV-006613,False,Low
DEV-006614,False,Low
DEV-006615,False,Low
DEV-006616,True,Medium
DEV-006617,False,Low
DEV-006618,True,Medium
DEV-006619,False,Low
DEV-006620,False,Low
DEV-006621,False,Low
DEV-006622,False,Low
DEV-006623,False,Low
DEV-006624,True,Medium
DEV-006625,False,Low
DEV-006626,True,Medium
DEV-006627,True,High
DEV-006628,True,High
DEV-006629,True,High
DEV-006630,True,Medium
DEV-006631,False,Low
DEV-006632,False,Low
DEV-006633,True,High
DEV-006634,True,High
DEV-006635,True,Medium
DEV-006636,True,High
DEV-006637,False,Low
DEV-006638,True,High
DEV-006639,True,High
DEV-006640,True,High
DEV-006641,True,Medium
DEV-006642,False,Low
DEV-006643,True,Medium
DEV-006644,True,High
DEV-006645,True,Medium
DEV-006646,True,High
DEV-006647,True,High
DEV-006648,True,High
DEV-006649,False,Low
DEV-006650,True,Medium
DEV-006651,False,Low
DEV-006652,False,Low
DEV-006653,True,High
DEV-006654,True,High
DEV-006655,True,Medium
DEV-006656,False,Low
DEV-006657,False,Low
DEV-006658,True,Medium
DEV-006659,False,Low
DEV-006660,False,Low
DEV-006661,False,Low
DEV-006662,True,High
DEV-006663,False,Low
DEV-006664,False,Low
DEV-006665,False,Low
DEV-006666,True,Medium
DEV-006667,False,Low
DEV-006668,True,Medium
DEV-006669,False,Low
DEV-006670,True,High
DEV-006671,True,High
DEV-006672,False,Low
DEV-006673,True,High
DEV-006674,False,Low
DEV-006675,True,High
DEV-006676,True,High
DEV-006677,True,High
DEV-006678,False,Low
DEV-006679,False,Medium
DEV-006680,False,Low
DEV-006681,False,Low
DEV-006682,False,Low
DEV-006683,False,Low
DEV-006684,False,Medium
DEV-006685,False,Low
DEV-006686,True,Medium
DEV-006687,False,Low
DEV-006688,False,Low
DEV-006689,False,Low
DEV-006690,True,High
DEV-006691,True,Medium
DEV-006692,False,Low
DEV-006693,True,High
DEV-006694,True,High
DEV-006695,False,Low
DEV-006696,False,Low
DEV-006697,False,Low
DEV-006698,False,Low
DEV-006699,False,Low
DEV-006700,False,Low
DEV-006701,True,High
DEV-006702,False,Low
DEV-006703,True,High
DEV-006704,True,High
DEV-006705,True,High
DEV-006706,False,Low
DEV-006707,False,Low
DEV-006708,False,Low
DEV-006709,True,Medium
DEV-006710,True,Medium
DEV-006711,True,Medium
DEV-006712,False,Low
DEV-006713,False,Low
DEV-006714,True,Medium
DEV-006715,False,Low
DEV-006716,False,Low
DEV-006717,True,High
DEV-006718,True,High
DEV-006719,False,Low
DEV-006720,True,High
DEV-006721,False,Low
DEV-006722,True,High
DEV-006723,False,Low
DEV-006724,True,Medium
DEV-006725,False,Low
DEV-006726,False,Medium
DEV-006727,True,Medium
DEV-006728,True,High
DEV-006729,True,High
DEV-006730,False,Low
DEV-006731,True,High
DEV-006732,False,Low
DEV-006733,True,Medium
DEV-006734,True,Medium
DEV-006735,False,Low
DEV-006736,False,Low
DEV-006737,False,Low
DEV-006738,True,High
DEV-006739,True,Medium
DEV-006740,True,Medium
DEV-006741,False,Low
DEV-006742,False,Low
DEV-006743,False,Low
DEV-006744,False,Medium
DEV-006745,False,Low
DEV-006746,True,High
DEV-006747,False,Low
DEV-006748,True,High
DEV-006749,False,Low
DEV-006750,False,Low
DEV-006751,True,Medium
DEV-006752,True,High
DEV-006753,True,Medium
DEV-006754,False,Medium
DEV-006755,False,Low
DEV-006756,False,Low
DEV-006757,True,High
DEV-006758,False,Low
DEV-006759,False,Low
DEV-006760,False,Medium
DEV-006761,False,Low
DEV-006762,True,High
DEV-006763,False,Low
DEV-006764,False,Low
DEV-006765,True,Medium
DEV-006766,False,Low
DEV-006767,True,High
DEV-006768,False,Medium
DEV-006769,True,High
DEV-006770,False,Low
DEV-006771,True,High
DEV-006772,False,Low
DEV-006773,False,Low
DEV-006774,False,Low
DEV-006775,True,Medium
DEV-006776,False,Medium
DEV-006777,True,Medium
DEV-006778,False,Low
DEV-006779,False,Low
DEV-006780,False,Low
DEV-006781,True,Medium
DEV-006782,True,High
DEV-006783,False,Low
DEV-006784,False,Low
DEV-006785,False,Low
DEV-006786,False,Low
DEV-006787,False,Low
DEV-006788,False,Low
DEV-006789,True,High
DEV-006790,False,Low
DEV-006791,True,High
DEV-006792,False,Low
DEV-006793,False,Low
DEV-006794,False,Low
DEV-006795,True,High
DEV-006796,False,Low
DEV-006797,True,High
DEV-006798,False,Low
DEV-006799,True,High
DEV-006800,False,Low
DEV-006801,True,Medium
DEV-006802,False,Medium
DEV-006803,False,Low
DEV-006804,False,Low
DEV-006805,False,Low
DEV-006806,False,Low
DEV-006807,False,Low
DEV-006808,False,Low
DEV-006809,True,High
DEV-006810,False,Low
DEV-006811,False,Low
DEV-006812,False,Low
DEV-006813,True,Medium
DEV-006814,True,High
DEV-006815,True,High
DEV-006816,False,Low
DEV-006817,True,High
DEV-006818,False,Low
DEV-006819,False,Low
DEV-006820,False,Medium
DEV-006821,True,High
DEV-006822,False,Low
DEV-006823,True,High
DEV-006824,False,Low
DEV-006825,True,High
DEV-006826,False,Low
DEV-006827,True,Medium
DEV-006828,False,Low
DEV-006829,False,Low
DEV-006830,False,Low
DEV-006831,True,Medium
DEV-006832,False,Low
DEV-006833,True,Medium
DEV-006834,False,Low
DEV-006835,True,Medium
DEV-006836,False,Low
DEV-006837,False,Low
DEV-006838,False,Medium
DEV-006839,False,Low
DEV-006840,True,Medium
DEV-006841,True,High
DEV-006842,True,Medium
DEV-006843,True,Medium
DEV-006844,False,Low
DEV-006845,True,High
DEV-006846,True,High
DEV-006847,True,High
DEV-006848,True,High
DEV-006849,False,Medium
DEV-006850,False,Low
DEV-006851,False,Low
DEV-006852,True,High
DEV-006853,False,Medium
DEV-006854,True,Medium
DEV-006855,True,High
DEV-006856,False,Low
DEV-006857,False,Low
DEV-006858,True,Medium
DEV-006859,False,Low
DEV-006860,True,Medium
DEV-006861,False,Low
DEV-006862,True,Medium
DEV-006863,True,High
DEV-006864,False,Low
DEV-006865,True,Medium
DEV-006866,False,Low
DEV-006867,False,Low
DEV-006868,True,High
DEV-006869,False,Low
DEV-006870,True,Medium
DEV-006871,True,High
DEV-006872,True,High
DEV-006873,False,Low
DEV-006874,True,High
DEV-006875,False,Low
DEV-006876,False,Low
DEV-006877,False,Low
DEV-006878,False,Low
DEV-006879,False,Low
DEV-006880,True,High
DEV-006881,False,Low
DEV-006882,True,High
DEV-006883,True,High
DEV-006884,False,Low
DEV-006885,True,High
DEV-006886,True,Medium
DEV-006887,False,Low
DEV-006888,True,High
DEV-006889,False,Low
DEV-006890,False,Low
DEV-006891,True,Medium
DEV-006892,False,Low
DEV-006893,False,Low
DEV-006894,False,Low
DEV-006895,True,Medium
DEV-006896,False,Low
DEV-006897,False,Low
DEV-006898,True,Medium
DEV-006899,False,Low
DEV-006900,False,Low
DEV-006901,False,Low
DEV-006902,False,Low
DEV-006903,True,High
DEV-006904,True,High
DEV-006905,False,Low
DEV-006906,False,Low
DEV-006907,False,Low
DEV-006908,True,High
DEV-006909,False,Low
DEV-006910,True,High
DEV-006911,False,Low
DEV-006912,False,Low
DEV-006913,True,Medium
DEV-006914,True,Medium
DEV-006915,False,Low
DEV-006916,True,High
DEV-006917,True,High
DEV-006918,True,Medium
DEV-006919,True,High
DEV-006920,True,High
DEV-006921,True,High
DEV-006922,False,Low
DEV-006923,False,Medium
DEV-006924,False,Low
DEV-006925,False,Low
DEV-006926,True,Medium
DEV-006927,True,High
DEV-006928,False,Low
DEV-006929,False,Low
DEV-006930,False,Low
DEV-006931,False,Medium
DEV-006932,False,Low
DEV-006933,True,Medium
DEV-006934,False,Low
DEV-006935,False,Low
DEV-006936,False,Low
DEV-006937,False,Low
DEV-006938,False,Low
DEV-006939,False,Low
DEV-006940,False,Low
DEV-006941,True,Medium
DEV-006942,False,Low
DEV-006943,True,Medium
DEV-006944,False,Low
DEV-006945,False,Low
DEV-006946,True,High
DEV-006947,False,Low
DEV-006948,False,Low
DEV-006949,False,Low
DEV-006950,False,Low
DEV-006951,False,Low
DEV-006952,True,High
DEV-006953,False,Low
DEV-006954,False,Low
DEV-006955,False,Low
DEV-006956,True,High
DEV-006957,True,Medium
DEV-006958,True,High
DEV-006959,False,Medium
DEV-006960,False,Low
DEV-006961,False,Low
DEV-006962,True,Medium
DEV-006963,True,Medium
DEV-006964,True,Medium
DEV-006965,False,Low
DEV-006966,True,Medium
DEV-006967,True,High
DEV-006968,False,Low
DEV-006969,True,Medium
DEV-006970,False,Low
DEV-006971,False,Low
DEV-006972,False,Low
DEV-006973,False,Low
DEV-006974,True,High
DEV-006975,True,Medium
DEV-006976,False,Low
DEV-006977,True,High
DEV-006978,False,Low
DEV-006979,False,Low
DEV-006980,True,High
DEV-006981,True,Medium
DEV-006982,True,High
DEV-006983,False,Medium
DEV-006984,False,Low
DEV-006985,True,High
DEV-006986,True,High
DEV-006987,True,Medium
DEV-006988,False,Low
DEV-006989,False,Low
DEV-006990,True,High
DEV-006991,False,Low
DEV-006992,False,Low
DEV-006993,True,High
DEV-006994,False,Medium
DEV-006995,False,Medium
DEV-006996,False,Low
DEV-006997,True,High
DEV-006998,False,Low
DEV-006999,False,Medium
DEV-007000,False,Low
DEV-007001,True,High
DEV-007002,False,Low
DEV-007003,True,High
DEV-007004,False,Low
DEV-007005,True,Medium
DEV-007006,False,Low
DEV-007007,False,Low
DEV-007008,True,High
DEV-007009,True,High
DEV-007010,True,Medium
DEV-007011,False,Low
DEV-007012,True,High
DEV-007013,False,Low
DEV-007014,True,Medium
DEV-007015,False,Low
DEV-007016,True,High
DEV-007017,False,Low
DEV-007018,False,Low
DEV-007019,True,High
DEV-007020,False,Medium
DEV-007021,False,Low
DEV-007022,False,Low
DEV-007023,False,Low
DEV-007024,True,Medium
DEV-007025,False,Low
DEV-007026,True,High
DEV-007027,False,Low
DEV-007028,False,Low
DEV-007029,True,Medium
DEV-007030,False,Low
DEV-007031,True,High
DEV-007032,False,Low
DEV-007033,True,Medium
DEV-007034,False,Low
DEV-007035,False,Low
DEV-007036,False,Low
DEV-007037,False,Low
DEV-007038,True,High
DEV-007039,False,Low
DEV-007040,False,Low
DEV-007041,False,Low
DEV-007042,False,Low
DEV-007043,False,Low
DEV-007044,True,Medium
DEV-007045,False,Low
DEV-007046,False,Low
DEV-007047,True,Medium
DEV-007048,False,Low
DEV-007049,True,High
DEV-007050,False,Low
DEV-007051,False,Low
DEV-007052,True,Medium
DEV-007053,True,High
DEV-007054,True,High
DEV-007055,False,Low
DEV-007056,False,Low
DEV-007057,False,Low
DEV-007058,False,Low
DEV-007059,False,Low
DEV-007060,False,Low
DEV-007061,True,High
DEV-007062,False,Low
DEV-007063,True,High
DEV-007064,False,Low
DEV-007065,False,Low
DEV-007066,False,Low
DEV-007067,False,Low
DEV-007068,False,Low
DEV-007069,False,Medium
DEV-007070,False,Low
DEV-007071,False,Medium
DEV-007072,True,Medium
DEV-007073,False,Low
DEV-007074,False,Low
DEV-007075,True,High
DEV-007076,True,High
DEV-007077,True,Medium
DEV-007078,False,Low
DEV-007079,False,Low
DEV-007080,True,Medium
DEV-007081,False,Low
DEV-007082,True,High
DEV-007083,False,Low
DEV-007084,False,Low
DEV-007085,False,Low
DEV-007086,False,Low
DEV-007087,False,Low
DEV-007088,True,High
DEV-007089,False,Low
DEV-007090,True,Medium
DEV-007091,False,Low
DEV-007092,False,Low
DEV-007093,False,Low
DEV-007094,True,High
DEV-007095,True,High
DEV-007096,False,Low
DEV-007097,False,Low
DEV-007098,False,Medium
DEV-007099,True,High
DEV-007100,False,Low
DEV-007101,True,High
DEV-007102,True,Medium
DEV-007103,True,High
DEV-007104,False,Low
DEV-007105,False,Low
DEV-007106,False,Low
DEV-007107,False,Low
DEV-007108,False,Low
DEV-007109,False,Low
DEV-007110,True,High
DEV-007111,True,Medium
DEV-007112,False,Medium
DEV-007113,False,Medium
DEV-007114,False,Low
DEV-007115,True,Medium
DEV-007116,False,Low
DEV-007117,False,Low
DEV-007118,True,High
DEV-007119,False,Low
DEV-007120,False,Low
DEV-007121,False,Medium
DEV-007122,False,Low
DEV-007123,True,Medium
DEV-007124,True,High
DEV-007125,False,Low
DEV-007126,False,Low
DEV-007127,False,Low
DEV-007128,True,Medium
DEV-007129,False,Low
DEV-007130,True,High
DEV-007131,False,Low
DEV-007132,True,High
DEV-007133,False,Low
DEV-007134,False,Medium
DEV-007135,False,Low
DEV-007136,True,High
DEV-007137,False,Low
DEV-007138,True,High
DEV-007139,False,Low
DEV-007140,True,High
DEV-007141,False,Low
DEV-007142,False,Low
DEV-007143,False,Low
DEV-007144,False,Medium
DEV-007145,False,Medium
DEV-007146,False,Low
DEV-007147,True,Medium
DEV-007148,True,High
DEV-007149,False,Low
DEV-007150,True,Medium
DEV-007151,False,Low
DEV-007152,True,High
DEV-007153,True,Medium
DEV-007154,False,Low
DEV-007155,False,Low
DEV-007156,False,Low
DEV-007157,True,Medium
DEV-007158,False,Low
DEV-007159,False,Low
DEV-007160,False,Low
DEV-007161,True,High
DEV-007162,False,Low
DEV-007163,True,High
DEV-007164,False,Low
DEV-007165,False,Low
DEV-007166,False,Low
DEV-007167,False,Low
DEV-007168,False,Low
DEV-007169,False,Low
DEV-007170,True,High
DEV-007171,False,Low
DEV-007172,True,Medium
DEV-007173,True,High
DEV-007174,True,High
DEV-007175,True,Medium
DEV-007176,False,Low
DEV-007177,False,Low
DEV-007178,False,Low
DEV-007179,True,High
DEV-007180,True,High
DEV-007181,False,Low
DEV-007182,True,High
DEV-007183,True,High
DEV-007184,True,High
DEV-007185,False,Low
DEV-007186,False,Low
DEV-007187,False,Low
DEV-007188,False,Low
DEV-007189,True,High
DEV-007190,True,Medium
DEV-007191,False,Low
DEV-007192,True,Medium
DEV-007193,False,Low
DEV-007194,True,Medium
DEV-007195,False,Medium
DEV-007196,False,Low
DEV-007197,False,Low
DEV-007198,True,High
DEV-007199,False,Low
DEV-007200,True,High
DEV-007201,False,Low
DEV-007202,False,Low
DEV-007203,False,Low
DEV-007204,False,Low
DEV-007205,False,Low
DEV-007206,False,Low
DEV-007207,False,Low
DEV-007208,True,High
DEV-007209,False,Low
DEV-007210,False,Low
DEV-007211,True,High
DEV-007212,True,Medium
DEV-007213,True,High
DEV-007214,False,Low
DEV-007215,False,Low
DEV-007216,True,High
DEV-007217,True,High
DEV-007218,False,Low
DEV-007219,False,Low
DEV-007220,True,High
DEV-007221,False,Medium
DEV-007222,True,High
DEV-007223,True,Medium
DEV-007224,True,High
DEV-007225,False,Low
DEV-007226,False,Low
DEV-007227,False,Low
DEV-007228,True,Medium
DEV-007229,True,Medium
DEV-007230,False,Low
DEV-007231,True,Medium
DEV-007232,False,Low
DEV-007233,False,Low
DEV-007234,True,High
DEV-007235,True,High
DEV-007236,False,Medium
DEV-007237,True,High
DEV-007238,False,Low
DEV-007239,False,Low
DEV-007240,True,Medium
DEV-007241,False,Low
DEV-007242,True,High
DEV-007243,True,High
DEV-007244,True,High
DEV-007245,False,Low
DEV-007246,False,Low
DEV-007247,False,Low
DEV-007248,False,Low
DEV-007249,False,Medium
DEV-007250,True,High
DEV-007251,False,Low
DEV-007252,False,Low
DEV-007253,False,Low
DEV-007254,False,Low
DEV-007255,False,Low
DEV-007256,False,Low
DEV-007257,True,Medium
DEV-007258,False,Low
DEV-007259,False,Low
DEV-007260,False,Low
DEV-007261,True,Medium
DEV-007262,False,Low
DEV-007263,False,Medium
DEV-007264,True,High
DEV-007265,False,Medium
DEV-007266,True,Medium
DEV-007267,False,Low
DEV-007268,True,Medium
DEV-007269,False,Low
DEV-007270,True,High
DEV-007271,False,Low
DEV-007272,False,Low
DEV-007273,False,Low
DEV-007274,True,High
DEV-007275,True,High
DEV-007276,False,Low
DEV-007277,True,Medium
DEV-007278,True,High
DEV-007279,False,Medium
DEV-007280,False,Low
DEV-007281,True,Medium
DEV-007282,True,High
DEV-007283,False,Low
DEV-007284,False,Low
DEV-007285,True,High
DEV-007286,False,Low
DEV-007287,False,Medium
DEV-007288,True,High
DEV-007289,True,High
DEV-007290,True,Medium
DEV-007291,True,Medium
DEV-007292,False,Low
DEV-007293,False,Low
DEV-007294,True,High
DEV-007295,False,Low
DEV-007296,False,Low
DEV-007297,True,High
DEV-007298,False,Low
DEV-007299,True,Medium
DEV-007300,True,Medium
DEV-007301,False,Low
DEV-007302,False,Low
DEV-007303,True,Medium
DEV-007304,True,Medium
DEV-007305,True,Medium
DEV-007306,False,Low
DEV-007307,False,Low
DEV-007308,False,Low
DEV-007309,False,Low
DEV-007310,True,High
DEV-007311,False,Low
DEV-007312,False,Low
DEV-007313,False,Low
DEV-007314,True,Medium
DEV-007315,False,Low
DEV-007316,False,Low
DEV-007317,False,Low
DEV-007318,False,Low
DEV-007319,True,Medium
DEV-007320,False,Low
DEV-007321,False,Low
DEV-007322,False,Low
DEV-007323,False,Low
DEV-007324,False,Low
DEV-007325,False,Low
DEV-007326,False,Low
DEV-007327,False,Low
DEV-007328,True,High
DEV-007329,True,High
DEV-007330,True,High
DEV-007331,True,High
DEV-007332,False,Low
DEV-007333,True,High
DEV-007334,False,Low
DEV-007335,False,Low
DEV-007336,False,Low
DEV-007337,False,Low
DEV-007338,True,High
DEV-007339,False,Low
DEV-007340,False,Low
DEV-007341,False,Low
DEV-007342,False,Low
DEV-007343,False,Low
DEV-007344,False,Medium
DEV-007345,True,High
DEV-007346,False,Low
DEV-007347,True,Medium
DEV-007348,True,High
DEV-007349,False,Low
DEV-007350,True,High
DEV-007351,True,High
DEV-007352,False,Low
DEV-007353,True,Medium
DEV-007354,True,Medium
DEV-007355,True,Medium
DEV-007356,True,High
DEV-007357,False,Medium
DEV-007358,True,High
DEV-007359,False,Low
DEV-007360,False,Low
DEV-007361,True,High
DEV-007362,True,High
DEV-007363,True,Medium
DEV-007364,True,High
DEV-007365,False,Low
DEV-007366,False,Low
DEV-007367,False,Low
DEV-007368,False,Low
DEV-007369,True,Medium
DEV-007370,False,Low
DEV-007371,False,Low
DEV-007372,False,Low
DEV-007373,False,Low
DEV-007374,True,Medium
DEV-007375,False,Low
DEV-007376,True,Medium
DEV-007377,False,Low
DEV-007378,False,Low
DEV-007379,False,Low
DEV-007380,False,Low
DEV-007381,True,High
DEV-007382,True,High
DEV-007383,False,Low
DEV-007384,True,Medium
DEV-007385,False,Low
DEV-007386,True,Medium
DEV-007387,True,High
DEV-007388,False,Low
DEV-007389,False,Low
DEV-007390,False,Low
DEV-007391,True,High
DEV-007392,True,High
DEV-007393,False,Low
DEV-007394,True,High
DEV-007395,False,Low
DEV-007396,False,Low
DEV-007397,False,Low
DEV-007398,True,High
DEV-007399,False,Low
DEV-007400,True,High
DEV-007401,True,Medium
DEV-007402,True,Medium
DEV-007403,False,Low
DEV-007404,False,Low
DEV-007405,False,Low
DEV-007406,True,Medium
DEV-007407,False,Low
DEV-007408,True,High
DEV-007409,False,Low
DEV-007410,True,High
DEV-007411,True,High
DEV-007412,False,Low
DEV-007413,False,Low
DEV-007414,False,Low
DEV-007415,False,Low
DEV-007416,False,Low
DEV-007417,False,Low
DEV-007418,True,High
DEV-007419,False,Low
DEV-007420,True,High
DEV-007421,False,Low
DEV-007422,True,High
DEV-007423,False,Low
DEV-007424,True,High
DEV-007425,True,Medium
DEV-007426,False,Low
DEV-007427,False,Low
DEV-007428,True,High
DEV-007429,True,Medium
DEV-007430,True,High
DEV-007431,False,Low
DEV-007432,False,Low
DEV-007433,True,High
DEV-007434,False,Low
DEV-007435,True,High
DEV-007436,False,Low
DEV-007437,False,Low
DEV-007438,False,Low
DEV-007439,True,Medium
DEV-007440,False,Low
DEV-007441,False,Low
DEV-007442,False,Low
DEV-007443,False,Low
DEV-007444,True,High
DEV-007445,False,Low
DEV-007446,False,Low
DEV-007447,False,Low
DEV-007448,True,Medium
DEV-007449,False,Low
DEV-007450,True,High
DEV-007451,True,High
DEV-007452,True,Medium
DEV-007453,False,Low
DEV-007454,True,High
DEV-007455,True,Medium
DEV-007456,False,Low
DEV-007457,False,Low
DEV-007458,False,Low
DEV-007459,False,Low
DEV-007460,False,Low
DEV-007461,True,High
DEV-007462,False,Low
DEV-007463,True,High
DEV-007464,True,High
DEV-007465,False,Low
DEV-007466,True,Medium
DEV-007467,False,Low
DEV-007468,True,High
DEV-007469,False,Low
DEV-007470,False,Low
DEV-007471,True,Medium
DEV-007472,False,Low
DEV-007473,False,Low
DEV-007474,True,High
DEV-007475,False,Low
DEV-007476,False,Low
DEV-007477,True,High
DEV-007478,True,Medium
DEV-007479,False,Low
DEV-007480,False,Low
DEV-007481,False,Low
DEV-007482,True,High
DEV-007483,True,High
DEV-007484,False,Medium
DEV-007485,False,Low
DEV-007486,False,Low
DEV-007487,False,Low
DEV-007488,False,Low
DEV-007489,True,Medium
DEV-007490,False,Low
DEV-007491,False,Low
DEV-007492,True,High
DEV-007493,False,Low
DEV-007494,False,Low
DEV-007495,False,Low
DEV-007496,True,Medium
DEV-007497,False,Low
DEV-007498,True,High
DEV-007499,True,High
DEV-007500,False,Low
DEV-007501,False,Low
DEV-007502,True,Medium
DEV-007503,True,Medium
DEV-007504,True,Medium
DEV-007505,False,Medium
DEV-007506,True,High
DEV-007507,True,High
DEV-007508,False,Low
DEV-007509,False,Low
DEV-007510,False,Low
DEV-007511,False,Low
DEV-007512,False,Low
DEV-007513,False,Low
DEV-007514,False,Low
DEV-007515,False,Low
DEV-007516,False,Low
DEV-007517,False,Low
DEV-007518,True,Medium
DEV-007519,False,Low
DEV-007520,False,Low
DEV-007521,False,Low
DEV-007522,True,High
DEV-007523,False,Medium
DEV-007524,True,High
DEV-007525,True,High
DEV-007526,True,High
DEV-007527,True,High
DEV-007528,False,Low
DEV-007529,False,Low
DEV-007530,True,Medium
DEV-007531,False,Low
DEV-007532,False,Low
DEV-007533,False,Low
DEV-007534,False,Low
DEV-007535,True,High
DEV-007536,False,Low
DEV-007537,True,Medium
DEV-007538,False,Low
DEV-007539,False,Low
DEV-007540,False,Low
DEV-007541,True,High
DEV-007542,False,Low
DEV-007543,False,Low
DEV-007544,False,Low
DEV-007545,False,Low
DEV-007546,True,Medium
DEV-007547,True,Medium
DEV-007548,False,Low
DEV-007549,True,High
DEV-007550,False,Low
DEV-007551,False,Low
DEV-007552,True,Medium
DEV-007553,True,High
DEV-007554,False,Low
DEV-007555,False,Medium
DEV-007556,True,High
DEV-007557,True,Medium
DEV-007558,False,Low
DEV-007559,False,Low
DEV-007560,True,High
DEV-007561,False,Low
DEV-007562,False,Low
DEV-007563,True,High
DEV-007564,False,Low
DEV-007565,True,Medium
DEV-007566,False,Low
DEV-007567,True,High
DEV-007568,False,Low
DEV-007569,True,High
DEV-007570,True,Medium
DEV-007571,False,Low
DEV-007572,True,High
DEV-007573,True,High
DEV-007574,True,High
DEV-007575,True,Medium
DEV-007576,True,High
DEV-007577,True,High
DEV-007578,False,Low
DEV-007579,True,High
DEV-007580,False,Low
DEV-007581,False,Medium
DEV-007582,False,Low
DEV-007583,True,High
DEV-007584,False,Low
DEV-007585,False,Low
DEV-007586,False,Low
DEV-007587,False,Low
DEV-007588,False,Low
DEV-007589,False,Low
DEV-007590,False,Low
DEV-007591,False,Low
DEV-007592,True,High
DEV-007593,False,Low
DEV-007594,False,Medium
