Transaction_ID,Fraudulent,True_Archetype,True_Fraud_Probability,True_Contributing_Factors
T1879,0,none,0.0149,
T43361,1,account_takeover,0.6988,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;new_recipient;recent_password_change
T1314,0,none,0.0,
T19531,1,stolen_funding_instrument,0.6084,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;new_high_risk_email
T28980,0,none,0.0,
T44210,0,none,0.0089,
T40906,0,none,0.0187,
T6594,0,none,0.0243,
T31974,0,none,0.0,
T48518,0,none,0.0305,
T41814,0,none,0.0287,
T18818,0,none,0.0,
T31107,0,none,0.0494,
T5386,1,stolen_funding_instrument,0.5068,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T23925,0,none,0.0,
T41042,0,none,0.03,
T38781,0,none,0.0134,
T13888,0,none,0.0166,
T43765,0,none,0.0574,
T40492,0,none,0.0,
T24771,0,none,0.0,
T50398,0,none,0.0,
T12325,0,none,0.0,
T35642,0,none,0.0114,
T9359,1,none,0.0495,
T36679,0,none,0.0,
T4081,0,none,0.039,
T5819,0,none,0.0434,
T45638,0,none,0.0299,
T33491,0,none,0.0,
T14883,0,none,0.0265,
T50325,0,none,0.0033,
T38821,0,none,0.0531,
T7521,0,none,0.0,
T42905,0,none,0.0101,
T17885,0,none,0.0,
T2454,0,stolen_funding_instrument,0.2584,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T36744,0,account_takeover,0.5958,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T50787,0,none,0.03,
T46545,0,none,0.0013,
T20289,0,none,0.0,
T9194,0,none,0.0054,
T3671,0,none,0.0084,
T8548,0,none,0.0475,
T15734,0,none,0.0,
T37203,0,none,0.0,
T42499,0,none,0.0,
T29040,0,none,0.0,
T47525,0,none,0.0247,
T8700,0,none,0.0106,
T13116,0,none,0.0066,
T22134,1,account_takeover,0.607,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T44717,0,none,0.0103,
T41500,0,none,0.0168,
T27329,0,none,0.0515,
T18202,0,none,0.0064,
T35441,0,none,0.0,
T12348,0,none,0.0,
T6977,0,stolen_funding_instrument,0.4655,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T5544,0,none,0.0,
T52546,0,stolen_funding_instrument,0.4517,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T35071,0,none,0.0422,
T41287,0,none,0.0477,
T10902,1,account_takeover,0.7016,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T51648,0,none,0.0541,
T3103,0,stolen_funding_instrument,0.6277,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T22900,0,none,0.0,
T10895,0,none,0.0015,
T44825,0,none,0.0067,
T4671,0,none,0.0343,
T22778,0,none,0.0479,
T13222,0,none,0.0,
T23832,0,none,0.0,
T33121,0,none,0.0498,
T36203,0,none,0.0,
T8160,0,none,0.0,
T766,0,none,0.0574,
T14183,0,none,0.0,
T33672,0,none,0.0019,
T52943,0,none,0.0,
T10868,0,none,0.0,
T50622,0,none,0.0,
T23747,0,none,0.0323,
T21733,0,none,0.0167,
T38195,0,none,0.002,
T47188,0,none,0.0,
T38864,0,none,0.0337,
T3536,0,none,0.0,
T14285,0,none,0.0409,
T32717,0,none,0.0314,
T51143,0,none,0.0237,
T3625,0,none,0.0,
T36694,0,none,0.0359,
T43315,0,none,0.0,
T33797,0,none,0.0201,
T45570,0,none,0.0,
T32600,0,none,0.0088,
T47342,0,none,0.0346,
T22843,0,none,0.0146,
T32838,0,none,0.0,
T25052,0,none,0.0044,
T51839,0,none,0.0,
T20272,0,none,0.0193,
T31496,0,none,0.0317,
T19918,0,none,0.0,
T22137,0,none,0.0,
T42694,0,none,0.0015,
T24964,0,none,0.0167,
T8797,0,none,0.0521,
T50749,0,none,0.0356,
T2828,0,none,0.0,
T11111,0,none,0.0,
T20070,0,none,0.0,
T37334,0,none,0.0,
T6125,0,none,0.0,
T35019,0,none,0.0,
T21,0,none,0.0566,
T11566,0,none,0.0,
T44130,0,none,0.0181,
T29251,0,none,0.0372,
T51921,0,none,0.0066,
T16008,0,none,0.0,
T30221,0,none,0.0,
T40267,0,none,0.0086,
T49706,0,none,0.0,
T17756,0,none,0.0279,
T30533,0,none,0.0,
T13872,0,none,0.0,
T10573,0,none,0.0394,
T3581,0,none,0.0121,
T31056,0,none,0.0,
T34625,0,none,0.0164,
T47940,0,none,0.024,
T38328,0,none,0.0167,
T17626,0,none,0.0,
T31908,0,none,0.0,
T37998,1,stolen_funding_instrument,0.4443,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T49939,0,none,0.0,
T6500,1,account_takeover,0.5947,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T7992,0,none,0.0,
T12113,0,none,0.027,
T42827,0,none,0.0,
T44715,0,none,0.0,
T13843,0,none,0.0147,
T39253,0,none,0.0233,
T51643,1,stolen_funding_instrument,0.6166,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;new_high_risk_email;shipping_billing_address_mismatch
T39971,0,none,0.0044,
T16212,0,none,0.0424,
T19485,0,none,0.038,
T50252,1,account_takeover,0.5125,unrecognized_device_id;ip_location_mismatch;high_amount;dormant_account_reactivated;new_recipient;recent_password_change
T22396,0,none,0.0,
T37627,0,none,0.0,
T50921,0,stolen_funding_instrument,0.484,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T34544,0,none,0.0,
T390,0,none,0.0216,
T52224,0,none,0.0317,
T34152,0,none,0.0,
T45141,0,none,0.0,
T10806,0,none,0.0,
T41821,0,none,0.0,
T29232,0,none,0.0065,
T21657,0,none,0.0116,
T49466,0,none,0.0,
T3844,0,none,0.0,
T21617,0,none,0.0497,
T35686,0,none,0.0556,
T23577,0,none,0.0126,
T12038,0,none,0.0271,
T13502,0,none,0.0,
T50066,0,none,0.0,
T41772,0,none,0.0387,
T16911,0,stolen_funding_instrument,0.429,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T48836,0,none,0.0169,
T40926,0,none,0.0184,
T1445,0,none,0.0463,
T31567,0,none,0.0,
T34244,0,none,0.0,
T12483,1,stolen_funding_instrument,0.4574,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T28523,0,none,0.0242,
T49458,0,stolen_funding_instrument,0.5702,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;new_high_risk_email
T9152,0,none,0.0,
T31729,0,none,0.0365,
T52373,0,none,0.0,
T44946,0,stolen_funding_instrument,0.4166,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T40249,0,none,0.0,
T31638,0,none,0.0414,
T40434,0,none,0.0,
T17401,0,none,0.0,
T6093,0,none,0.0,
T12492,0,none,0.0515,
T40653,0,none,0.0379,
T23590,0,none,0.0,
T5873,1,account_takeover,0.8204,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;jailbroken_device;new_recipient;recent_password_change
T26159,0,none,0.0,
T20288,0,none,0.0046,
T23390,0,none,0.0,
T14369,0,stolen_funding_instrument,0.2697,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T7281,0,none,0.0056,
T24938,0,none,0.0,
T51711,0,none,0.0483,
T31294,0,none,0.0,
T42907,0,none,0.0548,
T33067,0,none,0.0,
T25014,0,none,0.0,
T13137,0,none,0.0,
T11586,0,none,0.0162,
T33761,0,stolen_funding_instrument,0.2684,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T45954,0,none,0.0,
T24587,0,none,0.0288,
T21223,0,none,0.0172,
T11494,0,none,0.0187,
T20862,0,none,0.0301,
T45349,0,none,0.0,
T44375,0,none,0.0459,
T5624,0,none,0.0394,
T37783,0,none,0.0495,
T21189,0,none,0.0,
T25122,0,none,0.0,
T27007,0,none,0.04,
T1407,0,none,0.0,
T35240,0,none,0.0,
T25720,1,none,0.0367,
T28654,0,none,0.0,
T30323,0,none,0.0317,
T51831,0,none,0.0045,
T4010,0,none,0.0,
T25918,0,account_takeover,0.6708,unrecognized_device_id;ip_location_mismatch;high_amount;dormant_account_reactivated;jailbroken_device;new_recipient
T12935,0,none,0.0503,
T48686,1,none,0.0551,
T49367,1,none,0.0456,
T44122,0,none,0.0169,
T14716,0,none,0.0078,
T52805,0,none,0.0333,
T47845,0,none,0.0262,
T9334,0,none,0.0116,
T9889,0,none,0.0,
T38958,0,none,0.0,
T14393,0,none,0.021,
T34251,0,none,0.0256,
T27542,0,none,0.0,
T42125,0,none,0.0,
T9272,0,none,0.0138,
T50135,0,stolen_funding_instrument,0.4742,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T16810,0,none,0.0357,
T32309,0,stolen_funding_instrument,0.3559,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T21141,1,account_takeover,0.4276,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T1003,1,stolen_funding_instrument,0.483,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T39993,0,none,0.0,
T11673,0,none,0.0,
T49868,0,none,0.0,
T27260,0,stolen_funding_instrument,0.4973,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T8526,0,none,0.0346,
T15306,0,none,0.0,
T2007,0,none,0.0038,
T43509,0,none,0.0,
T12606,0,none,0.0199,
T39600,0,none,0.0505,
T15373,0,none,0.0,
T47704,0,none,0.0221,
T38382,0,none,0.0,
T11473,0,none,0.0,
T18734,0,none,0.0313,
T14989,0,account_takeover,0.481,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T7276,0,none,0.0,
T34283,0,none,0.0195,
T12077,0,none,0.0496,
T4049,0,none,0.0,
T25364,0,none,0.0194,
T25735,0,none,0.0308,
T4444,0,none,0.0,
T37049,0,none,0.0091,
T12125,0,none,0.0,
T47319,0,none,0.0019,
T27665,0,none,0.0,
T19928,0,none,0.0,
T40351,0,none,0.0,
T49042,0,none,0.0049,
T10143,0,none,0.0013,
T13112,0,stolen_funding_instrument,0.4624,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T6818,0,none,0.0,
T48210,0,none,0.0033,
T8975,0,none,0.0188,
T38329,1,none,0.0439,
T34398,0,none,0.0109,
T12129,1,stolen_funding_instrument,0.3487,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T43000,0,none,0.0389,
T4469,0,none,0.0,
T6083,1,none,0.0443,
T27831,0,none,0.0,
T26946,0,none,0.0,
T10245,0,none,0.034,
T24580,0,none,0.0141,
T4371,0,none,0.0188,
T3233,0,none,0.0366,
T27696,0,none,0.0,
T46346,0,none,0.0,
T33999,0,none,0.0408,
T33376,0,none,0.0265,
T7628,0,none,0.0213,
T47331,0,none,0.0032,
T50895,0,none,0.0,
T50837,1,account_takeover,0.5497,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T50899,0,none,0.0,
T38646,1,none,0.0531,
T41506,0,none,0.024,
T2442,0,none,0.0,
T25114,0,none,0.0,
T1090,0,none,0.0088,
T6835,0,none,0.03,
T40776,0,account_takeover,0.5801,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T8970,0,none,0.011,
T48368,0,none,0.0,
T51814,0,none,0.0,
T7586,0,none,0.042,
T49552,0,none,0.0,
T52871,0,none,0.0,
T894,0,none,0.0083,
T10198,0,none,0.0202,
T9043,0,none,0.0,
T40995,0,none,0.0,
T42168,0,none,0.0024,
T52786,0,none,0.0,
T12895,0,none,0.0436,
T16595,0,none,0.0375,
T40396,0,none,0.0103,
T6577,0,none,0.0542,
T35704,0,none,0.0,
T50204,0,none,0.0,
T16420,0,none,0.0,
T44504,0,none,0.0185,
T24061,0,none,0.0566,
T34724,0,none,0.0017,
T15663,0,none,0.0,
T36346,0,none,0.0,
T14100,0,none,0.0051,
T50241,1,account_takeover,0.703,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T14130,0,none,0.0552,
T49955,0,none,0.0,
T48288,0,none,0.0,
T52438,0,none,0.0579,
T26213,0,none,0.0234,
T8890,0,none,0.0173,
T50857,0,none,0.0,
T5641,0,stolen_funding_instrument,0.6289,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T43523,0,none,0.0263,
T5792,0,none,0.0066,
T34173,0,none,0.0222,
T46853,0,stolen_funding_instrument,0.3186,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T15486,0,none,0.0257,
T11917,0,none,0.0483,
T11634,0,none,0.0052,
T20185,0,none,0.0017,
T4364,0,none,0.0374,
T17532,0,none,0.0091,
T15414,0,none,0.0183,
T33587,0,none,0.0,
T4537,0,none,0.0,
T27966,0,none,0.0188,
T13006,0,none,0.0,
T43609,0,none,0.0276,
T39939,0,none,0.0,
T4829,0,none,0.0,
T46283,0,none,0.0347,
T33001,0,none,0.0375,
T39986,0,none,0.006,
T33417,0,none,0.0295,
T25795,0,none,0.0,
T41581,0,none,0.0309,
T31635,0,none,0.0,
T51139,0,none,0.0,
T49582,0,none,0.0255,
T47290,0,none,0.0532,
T11468,0,none,0.0,
T36192,0,none,0.0,
T8693,0,none,0.0192,
T23401,0,none,0.0,
T16000,0,none,0.0026,
T38236,0,none,0.0029,
T50193,1,stolen_funding_instrument,0.6236,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T38018,1,stolen_funding_instrument,0.633,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T5879,0,none,0.0261,
T28502,0,none,0.0,
T11597,0,none,0.0,
T3034,0,none,0.0259,
T45784,0,none,0.0,
T46460,0,stolen_funding_instrument,0.4211,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;new_high_risk_email
T9203,1,account_takeover,0.4392,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T4828,0,none,0.0486,
T1968,0,none,0.0568,
T31901,0,none,0.0369,
T20309,0,stolen_funding_instrument,0.3056,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T52655,0,none,0.0153,
T51211,0,none,0.0,
T38940,0,none,0.0,
T48608,0,none,0.0,
T25429,0,none,0.0162,
T20243,0,none,0.0453,
T22469,0,none,0.0,
T7580,0,none,0.0171,
T585,0,none,0.0236,
T21258,1,none,0.0407,
T14893,0,none,0.0188,
T41723,0,none,0.0558,
T47069,0,none,0.0,
T46935,0,none,0.0277,
T2179,0,none,0.0299,
T40212,1,stolen_funding_instrument,0.4857,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T48243,0,none,0.0,
T17667,0,none,0.0097,
T29825,0,none,0.01,
T26734,0,none,0.0,
T27601,0,none,0.0,
T30826,0,none,0.0367,
T32510,0,none,0.0183,
T35177,0,none,0.0,
T6984,0,none,0.0389,
T39584,0,none,0.0,
T17206,0,none,0.0,
T42788,0,none,0.0,
T705,0,none,0.0,
T9798,0,none,0.0101,
T51549,0,none,0.0,
T19397,0,none,0.0251,
T30114,1,stolen_funding_instrument,0.4613,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T40698,1,account_takeover,0.479,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T19072,0,none,0.0433,
T7727,0,none,0.0,
T31939,0,none,0.0,
T13750,0,none,0.0263,
T17073,0,none,0.0387,
T50834,0,none,0.0194,
T32174,0,none,0.0,
T25600,0,none,0.0,
T9257,0,none,0.0021,
T50359,0,none,0.0319,
T8125,0,stolen_funding_instrument,0.4667,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T24000,0,none,0.0,
T11548,0,none,0.0,
T16664,0,stolen_funding_instrument,0.2603,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T37407,0,none,0.0,
T15897,0,none,0.0274,
T44846,0,none,0.0133,
T27323,0,none,0.0459,
T4394,0,none,0.0494,
T10281,0,none,0.0,
T12169,0,none,0.0514,
T34439,0,none,0.0444,
T21040,0,none,0.0,
T10079,0,none,0.0,
T10351,0,none,0.0,
T48772,0,none,0.0191,
T49594,0,stolen_funding_instrument,0.3384,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T11914,0,none,0.0,
T22723,0,none,0.0338,
T7390,0,none,0.0124,
T30253,0,none,0.0,
T40690,0,none,0.0,
T37985,0,none,0.0,
T8957,0,none,0.0234,
T2787,0,none,0.0,
T15088,0,none,0.0493,
T37009,1,stolen_funding_instrument,0.5061,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T21160,0,stolen_funding_instrument,0.5403,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;new_high_risk_email
T20744,0,none,0.0382,
T26860,0,none,0.0044,
T19470,0,none,0.0356,
T32269,0,none,0.0,
T46334,0,none,0.0,
T46651,0,none,0.0322,
T16935,1,none,0.0229,
T24499,0,none,0.0267,
T1596,0,none,0.0,
T13684,0,none,0.0,
T46650,0,stolen_funding_instrument,0.4932,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T22128,0,none,0.0,
T33108,0,none,0.0,
T32926,0,none,0.0,
T44790,0,none,0.0,
T39107,0,none,0.0558,
T29203,0,none,0.0498,
T2669,0,none,0.0,
T547,0,none,0.0,
T49690,0,none,0.0341,
T45355,0,none,0.0,
T33716,0,account_takeover,0.6944,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T19628,0,none,0.0195,
T19378,0,none,0.0174,
T12204,0,none,0.0241,
T965,0,none,0.0,
T10372,0,account_takeover,0.6503,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T51526,0,none,0.0,
T3480,0,none,0.0298,
T4052,0,none,0.0007,
T44385,0,none,0.0103,
T20808,0,stolen_funding_instrument,0.4644,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T22561,0,none,0.0,
T18182,0,none,0.0015,
T45408,0,account_takeover,0.4163,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T46481,0,none,0.0513,
T33591,0,none,0.0,
T19313,0,none,0.0355,
T32945,0,none,0.0391,
T35699,0,none,0.0521,
T32259,0,none,0.0,
T16353,0,none,0.0032,
T17446,0,none,0.0516,
T5921,0,none,0.015,
T19811,0,none,0.0045,
T47248,0,none,0.0205,
T15447,1,stolen_funding_instrument,0.4153,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T13010,0,none,0.0021,
T30967,0,none,0.0009,
T45949,0,none,0.0,
T42749,0,none,0.0515,
T7418,0,none,0.0,
T3098,0,none,0.0527,
T36090,0,none,0.0034,
T26388,0,stolen_funding_instrument,0.4989,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T8338,0,none,0.0,
T38677,1,none,0.0425,
T40071,0,none,0.0,
T26190,0,none,0.0,
T23319,0,none,0.0066,
T22313,0,none,0.0,
T46233,0,none,0.0563,
T19447,0,none,0.0,
T26562,1,stolen_funding_instrument,0.4229,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T47148,0,none,0.0,
T17513,1,stolen_funding_instrument,0.5705,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;new_high_risk_email
T24681,0,none,0.0439,
T25955,1,stolen_funding_instrument,0.2773,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T2740,0,stolen_funding_instrument,0.4393,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;shipping_billing_address_mismatch
T25016,0,none,0.0,
T52644,0,none,0.0,
T22158,0,none,0.0,
T26989,0,none,0.0,
T12519,0,none,0.0314,
T7468,0,none,0.0345,
T20296,0,none,0.0236,
T26351,0,none,0.0142,
T20316,0,none,0.0,
T20217,0,none,0.0,
T40384,0,none,0.0,
T15788,0,none,0.0,
T39776,0,none,0.0306,
T49196,0,none,0.0,
T31845,0,none,0.0225,
T40014,0,none,0.0,
T43978,0,none,0.0515,
T49989,0,none,0.0,
T23272,0,none,0.0316,
T10070,0,none,0.0,
T5354,0,none,0.0205,
T24598,0,none,0.0,
T5197,0,none,0.0312,
T18210,1,account_takeover,0.6004,unrecognized_device_id;ip_location_mismatch;high_amount;jailbroken_device;new_recipient
T18259,0,none,0.0224,
T5687,0,none,0.0,
T52185,0,none,0.0,
T36640,0,none,0.0,
T6827,0,none,0.0371,
T11267,0,none,0.0219,
T787,0,none,0.0183,
T22483,0,none,0.0,
T52571,0,none,0.0,
T50802,0,none,0.0082,
T14685,0,none,0.0258,
T20417,0,none,0.0,
T37902,0,none,0.014,
T30462,0,none,0.0376,
T39845,0,none,0.03,
T5002,1,account_takeover,0.4352,unrecognized_device_id;ip_location_mismatch;high_amount;dormant_account_reactivated;newly_linked_destination_bank
T4565,0,none,0.0017,
T4502,0,none,0.0395,
T30119,0,none,0.0,
T18819,0,none,0.0383,
T9317,0,none,0.0,
T43436,0,none,0.0476,
T26112,0,none,0.0404,
T13028,0,none,0.0335,
T12612,0,none,0.0,
T30775,1,stolen_funding_instrument,0.2695,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T48033,0,none,0.0377,
T12217,0,none,0.0,
T29290,0,none,0.0,
T24578,0,none,0.0196,
T12770,0,none,0.0,
T31587,0,none,0.0548,
T24476,0,stolen_funding_instrument,0.4161,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T50620,0,none,0.0,
T14548,0,none,0.0,
T23440,0,none,0.0,
T13498,0,none,0.0496,
T7185,0,none,0.0,
T975,0,none,0.0,
T37947,0,none,0.0281,
T25949,1,stolen_funding_instrument,0.3311,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T24682,0,none,0.0,
T42462,0,none,0.0,
T20980,0,none,0.0427,
T13582,0,none,0.0553,
T40448,0,none,0.0338,
T19984,0,none,0.0408,
T3556,0,stolen_funding_instrument,0.4762,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;new_high_risk_email
T1677,0,none,0.0229,
T3391,0,none,0.0464,
T8183,0,none,0.0569,
T24177,0,none,0.006,
T47071,0,none,0.0,
T20792,0,none,0.0019,
T52313,0,none,0.0,
T52035,0,none,0.0321,
T48054,0,none,0.0,
T31456,0,none,0.0,
T17691,0,none,0.0106,
T11252,0,none,0.0,
T13806,0,none,0.0,
T40858,0,none,0.0513,
T22739,0,none,0.0,
T32660,0,none,0.0538,
T49973,0,none,0.0,
T19820,0,none,0.0,
T37367,0,none,0.0,
T13868,0,none,0.0377,
T29097,0,none,0.0126,
T27139,0,none,0.0,
T36882,0,none,0.0163,
T27106,0,none,0.0,
T15118,0,none,0.0,
T21237,0,none,0.0489,
T20968,0,none,0.0,
T45732,0,none,0.0,
T4086,0,none,0.0,
T29861,0,none,0.0235,
T21434,0,none,0.0,
T32444,0,none,0.0,
T19583,0,none,0.0099,
T34009,0,none,0.0459,
T27397,0,none,0.0503,
T2716,0,none,0.0,
T45857,0,none,0.0,
T17223,0,none,0.0,
T39084,0,stolen_funding_instrument,0.4436,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T15186,1,stolen_funding_instrument,0.4896,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T15283,0,none,0.0423,
T17962,0,none,0.0,
T50319,1,account_takeover,0.5704,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T49645,0,none,0.0,
T1722,0,none,0.0,
T30476,0,none,0.0023,
T34942,0,none,0.0,
T27232,0,none,0.0,
T44545,0,none,0.035,
T16360,0,none,0.0404,
T37569,0,none,0.0,
T26130,0,none,0.0171,
T12914,0,none,0.0,
T37,0,none,0.0,
T18329,0,none,0.0,
T8769,0,none,0.0297,
T13317,0,none,0.0052,
T21660,0,none,0.0338,
T7142,0,none,0.0128,
T26468,0,none,0.0166,
T40571,0,none,0.0,
T7851,0,none,0.041,
T48220,1,none,0.0042,
T12025,0,none,0.0,
T22406,0,none,0.0355,
T14402,0,none,0.0127,
T22772,0,none,0.007,
T38392,0,stolen_funding_instrument,0.3338,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T27684,0,none,0.0,
T5417,0,none,0.0213,
T52452,0,none,0.0,
T15050,0,none,0.0,
T24016,0,none,0.0,
T19806,0,stolen_funding_instrument,0.4581,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T22581,1,none,0.021,
T30157,0,none,0.0094,
T24800,1,account_takeover,0.5172,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T52646,0,none,0.0,
T24821,0,none,0.0,
T48015,0,none,0.058,
T20404,0,none,0.03,
T44140,0,stolen_funding_instrument,0.5066,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T50142,1,stolen_funding_instrument,0.4403,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T19947,0,none,0.0,
T15946,0,none,0.0,
T45197,0,none,0.0,
T5647,0,none,0.0,
T10903,0,none,0.0231,
T39432,0,none,0.0,
T44574,0,none,0.0,
T44096,0,none,0.0,
T13894,0,none,0.0229,
T29731,0,none,0.0224,
T25145,0,none,0.0,
T21691,0,none,0.0532,
T13375,0,none,0.0,
T3692,0,none,0.0458,
T47875,0,none,0.0,
T44265,0,none,0.0,
T5491,0,none,0.0,
T52850,0,none,0.0485,
T20497,0,stolen_funding_instrument,0.4187,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T29542,0,none,0.0,
T31467,0,none,0.0416,
T44491,0,none,0.0,
T32014,0,none,0.0391,
T23736,0,account_takeover,0.4147,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;newly_linked_destination_bank
T36342,0,none,0.0006,
T16090,0,none,0.0213,
T39234,0,none,0.0114,
T44275,0,none,0.0455,
T9343,0,none,0.0113,
T11776,0,none,0.0292,
T8172,0,none,0.0,
T14941,0,none,0.054,
T30862,0,none,0.0,
T16015,0,none,0.0361,
T44409,0,none,0.0,
T20026,0,none,0.0,
T45328,0,none,0.0,
T48620,0,account_takeover,0.6658,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;new_recipient;recent_password_change
T7850,0,none,0.018,
T2399,0,none,0.011,
T10185,0,none,0.0296,
T29627,0,none,0.0088,
T19521,0,none,0.0,
T25940,0,none,0.0011,
T41588,0,none,0.0,
